parameter_id,JAX_OFD_014_001
mouse_life_stage,Early adult
gene_symbol,Cds2
parameter_name,Center distance travelled
analysis_id,1qj0ecy84w70x04
gene_accession_id,MGI:1332236
pvalue,0.6628197
mouse_strain,C55BL
