parameter_id,IMPC_IMM_005_002
gene_accession_id,MGI:88461
analysis_id,sk3384p1244297e
pvalue,0.9270963
gene_symbol,Col6a3
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,NK cells (Panel A) - % of live leukocytes (Panel A)
