parameter_id,IMPC_IMM_063_001
analysis_id,9w46t951gbw9f85
gene_accession_id,MGI:1924360
mouse_life_stage,Early adult
pvalue,0.5890037
parameter_name,B Cells
gene_symbol,Gpbp1l1
mouse_strain,C57BL
