parameter_id,IMPC_CBC_001_001
analysis_id,9m4a3f6n8cp26s5
parameter_name,Sodium
gene_symbol,Fgb
mouse_strain,C57BL
mouse_life_stage,E12.5
pvalue,0.7190275
gene_accession_id,MGI:99501
