parameter_id,M-G-P_013_001_001
gene_symbol,Mecom
gene_accession_id,MGI:95457
analysis_id,ypl77lgca20u7jl
mouse_life_stage,E15.5
parameter_name,Eye
pvalue,0.5018031
mouse_strain,C57BL
