mouse_strain,C57BL
gene_symbol,Zcchc2
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
pvalue,0.9333505
gene_accession_id,MGI:2444114
parameter_id,JAXLA_GRS_011_001
mouse_life_stage,Early adult
analysis_id,9n0h3d0b04h7s8h
