gene_accession_id,MGI:97838
mouse_life_stage,Early adult
parameter_id,HRWLLA_CSD_008_001
gene_symbol,Eprs1
parameter_name,Coat - color pattern - back
mouse_strain,C57BL
analysis_id,y71i6c13dc62py6
pvalue,0.9741753
