parameter_id,IMPC_EYE_007_001
parameter_name,Cornea
analysis_id,fla738q2i11t163
pvalue,0.3717004
gene_symbol,Tiprl
mouse_life_stage,E12.5
gene_accession_id,MGI:1915087
mouse_strain,C57BL
