mouse_life_stage,Middle aged adult
analysis_id,kogw6borb26k2r1
pvalue,0.2224339
gene_accession_id,MGI:109356
parameter_name,Red blood cell distribution width
gene_symbol,Snap23
parameter_id,IMPC_HEM_027_001
mouse_strain,C57BL
