pvalue,0.4327917
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Others
gene_accession_id,MGI:1922082
parameter_id,IMPC_IMM_006_001
gene_symbol,Slc45a3
analysis_id,2htfq58paze8s60
