parameter_id,IMPC_IMM_051_001
analysis_id,j4v691uzxx6r57l
mouse_life_stage,E12.5
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
mouse_strain,C57BL
pvalue,0.7021592
parameter_name,Monocytes
