mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,368c9hb3olkm8yy
parameter_id,IMPC_HEM_029_001
parameter_name,Neutrophil differential count
gene_symbol,Tiprl
pvalue,0.3940372
gene_accession_id,MGI:1915087
