parameter_id,IMPC_XRY_022_001
parameter_name,Radius
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
mouse_life_stage,Middle aged adult
pvalue,0.7544742
mouse_strain,C57BL
analysis_id,h3t36onx2fcf3k2
