mouse_life_stage,Early adult
gene_accession_id,MGI:2448481
analysis_id,c4b0c717xac7vi6
mouse_strain,C57BL
parameter_name,Retina (combined)
parameter_id,IMPC_EYE_092_002
pvalue,0.540142
gene_symbol,Mgst2
