mouse_life_stage,Early adult
parameter_name,Percent time in dark
gene_symbol,Nemp2
analysis_id,245m85p6dkuxw20
gene_accession_id,MGI:2444113
pvalue,0.2060073
parameter_id,JAX_LDT_008_001
mouse_strain,C57BL
