parameter_id,JAX_OFD_017_001
analysis_id,d56jo90j724u448
mouse_strain,C57BL
parameter_name,Center average speed
pvalue,0.8921518
mouse_life_stage,Late adult
gene_symbol,Nucks1
gene_accession_id,MGI:1934811
