mouse_life_stage,E9.5
analysis_id,gi0edgd4h67n3ih
mouse_strain,C57BL
pvalue,0.2147056
parameter_id,IMPC_HEM_006_001
gene_accession_id,MGI:97838
parameter_name,Mean corpuscular hemoglobin
gene_symbol,Eprs1
