parameter_id,IMPC_IMM_004_002
gene_accession_id,MGI:88174
gene_symbol,Bmi1
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
mouse_strain,C57BL
mouse_life_stage,E12.5
analysis_id,119nxov92c1sn5p
pvalue,0.5086601
