mouse_strain,C57BL
parameter_name,NK Subsets (Q2)
pvalue,0.4135907
gene_accession_id,MGI:99501
gene_symbol,Fgb
analysis_id,4l1135ist698r51
parameter_id,IMPC_IMM_055_001
mouse_life_stage,Early adult
