pvalue,0.709449
parameter_id,IMPC_ACS_036_001
mouse_strain,C57BL
gene_symbol,Lcn2
analysis_id,rpjc2p6p2nu6tng
parameter_name,% Pre-pulse inhibition - PPI4
gene_accession_id,MGI:96757
mouse_life_stage,Early adult
