gene_accession_id,MGI:2674093
gene_symbol,Psd4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_110_001
pvalue,0.8637245
parameter_name,Transitional 1 B cells - % of CD45+
analysis_id,513r92s460l1t2a
