gene_symbol,Slc39a10
gene_accession_id,MGI:1914515
pvalue,0.5947602
parameter_name,Average duration
parameter_id,JAX_ROT_002_001
mouse_strain,C57BL
analysis_id,3z15426m0n04371
mouse_life_stage,Early adult
