gene_symbol,Slc30a4
mouse_life_stage,Early adult
parameter_name,Platelet count
analysis_id,9034k0q3t1kq6q6
pvalue,0.6015096
parameter_id,IMPC_HEM_008_001
gene_accession_id,MGI:1345282
mouse_strain,C57BL
