mouse_strain,C57BL
gene_accession_id,MGI:1915678
gene_symbol,Steap3
pvalue,0.7355256
parameter_name,Naive CD8+ T cells - % of CD45+
mouse_life_stage,Early adult
analysis_id,68r8jx267484jv4
parameter_id,MGP_MLN_076_001
