parameter_id,IMPC_OFD_011_001
analysis_id,2c6976j7of79fmz
parameter_name,Periphery resting time
pvalue,0.4770677
mouse_strain,C57BL
gene_accession_id,MGI:109384
mouse_life_stage,Early adult
gene_symbol,Atf3
