parameter_id,IMPC_DXA_010_001
parameter_name,Bone Area
gene_accession_id,MGI:894679
mouse_life_stage,Early adult
analysis_id,vp7gqdy3c9hcy0o
pvalue,5.784155e-05
mouse_strain,C57BL
gene_symbol,Bach2
