mouse_life_stage,E9.5
parameter_name,lens
pvalue,0.1493006
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
parameter_id,M-G-P_014_001_009
mouse_strain,C57BL
analysis_id,q11tckl7s35hep5
