parameter_id,IMPC_EYE_062_001
pvalue,0.6970115
parameter_name,Right total retinal thickness
gene_accession_id,MGI:1274787
mouse_strain,C57BL
gene_symbol,Trdmt1
analysis_id,3f306k6i644051t
mouse_life_stage,Early adult
