mouse_strain,129SV
parameter_name,Neutrophil cell count
gene_symbol,Zmynd8
analysis_id,ms27e466u278yia
parameter_id,IMPC_HEM_030_001
pvalue,0.4782724
mouse_life_stage,Early adult
gene_accession_id,MGI:1918025
