parameter_id,MGP_MLN_033_001
pvalue,0.376394
mouse_strain,C57BL
analysis_id,136mo3ex662m3vp
parameter_name,Resting NK cells - % of NK cells
gene_accession_id,MGI:2444114
gene_symbol,Zcchc2
mouse_life_stage,Early adult
