mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1934811
mouse_strain,C57BL
parameter_id,IMPC_DXA_004_001
parameter_name,Bone Mineral Density (excluding skull)
analysis_id,9020m690a41pc1m
pvalue,0.2448133
gene_symbol,Nucks1
