parameter_id,IMPC_OFD_011_001
pvalue,0.9497944
mouse_life_stage,Early adult
parameter_name,Periphery resting time
analysis_id,3567851wsx16ip6
mouse_strain,C57BL
gene_accession_id,MGI:3522699
gene_symbol,Trpa1
