parameter_id,IMPC_OFD_012_001
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,5w84v902qn8eifc
pvalue,0.5269765
parameter_name,Periphery permanence time
gene_symbol,F2
gene_accession_id,MGI:88380
