parameter_id,MGP_PBI_027_001
Analysis_id,o277bh24r6h3o93
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Kdm5b
Gene_accession_id,MGI:1922855
pvalue,0.9394799
parameter_name,NK cell number
