parameter_id,IMPC_CSD_051_002
mouse_strain,C57BL
gene_accession_id,MGI:3033992
mouse_life_stage,Early adult
gene_symbol,Cldn19
pvalue,0.2886012
analysis_id,5yfii9u154gd3k9
parameter_name,Hindlimb nail - number
