parameter_id,MGP_PBI_002_001
gene_symbol,Slc30a4
analysis_id,ffi489hbpdpu201
gene_accession_id,MGI:1345282
parameter_name,Alpha beta T cell percentage
mouse_strain,C52BL
mouse_life_stage,Late adult
pvalue,0.4260105
