parameter_id,IMPC_IMM_055_001
analysis_id,38t41duc9m55dge
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1922855
pvalue,0.4602329
parameter_name,NK Subsets (Q2)
gene_symbol,Kdm5b
