parameter_id,ESLIM_011_001_702
parameter_name,Prepulse inhibition - PP2
gene_symbol,Opn3
pvalue,0.6817534
analysis_id,p3ouzcz8372a24i
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1338022
