parameter_id,M-G-P_014_001_010
mouse_strain,C57BL
pvalue,0.06492079
gene_accession_id,MGI:1921262
analysis_id,o222hxn3513g0gu
gene_symbol,Rap2b
parameter_name,lens opacity
mouse_life_stage,Early adult
