parameter_id,JAX_OFD_016_001
gene_accession_id,MGI:1920638
parameter_name,Center permanence time
mouse_strain,129SV
mouse_life_stage,Early adult
pvalue,0.7170927
analysis_id,o92h5v464whf4ho
gene_symbol,Bpifa3
