parameter_id,IMPC_EYE_016_001
parameter_name,Lens
pvalue,0.8299769
mouse_life_stage,Early adult
gene_accession_id,MGI:1914583
mouse_strain,C57BL
analysis_id,v5197nwku67u2a1
gene_symbol,Stk35
