gene_symbol,Slc30a4
mouse_strain,C57BL
parameter_id,IMPC_CSD_036_001
parameter_name,Startle response
gene_accession_id,MGI:1345282
analysis_id,lz866ut175wy7j4
mouse_life_stage,Middle aged adult
pvalue,0.8210661
