parameter_id,IMPC_GEL_017_002
pvalue,0.4143079
analysis_id,v7xfdqu9j6qgx59
gene_symbol,Dnaaf9
parameter_name,Pale yolk sac
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1923029
