gene_symbol,Bcs1l
mouse_strain,C57BL
gene_accession_id,MGI:1914071
analysis_id,i36935y15815z1w
parameter_id,MGP_IMM_121_001
mouse_life_stage,E9.5
parameter_name,Macrophages - % of CD45+
pvalue,0.857626
