parameter_id,IMPC_CSD_030_001
parameter_name,Tremor
gene_symbol,Bach2
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.3645569
analysis_id,f2x2j2915z147d7
gene_accession_id,MGI:894679
