mouse_strain,C57BL
parameter_name,% Pre-pulse inhibition - PPI2
gene_symbol,Gbp7
gene_accession_id,MGI:2444421
pvalue,1.485108
parameter_id,IMPC_ACS_034_001
mouse_life_stage,Early adult
analysis_id,d3845s7p28331iq
