parameter_id,HRWLLA_OFD_010_001
mouse_strain,C57BL
pvalue,0.7736317
parameter_name,Periphery distance travelled
gene_symbol,Bcs1l
analysis_id,143o4jy151584nd
mouse_life_stage,Early adult
gene_accession_id,MGI:1914071
