parameter_id,IMPC_EYE_001_001
pvalue,0.2436891
parameter_name,Eye
mouse_strain,C57BL
gene_accession_id,MGI:1927232
mouse_life_stage,Early adult
analysis_id,rw07471dm78flc1
gene_symbol,Rab13
