gene_symbol,Slc28a2
pvalue,0.4078618
mouse_strain,C57BL
parameter_name,Retina (combined)
gene_accession_id,MGI:1913105
analysis_id,44493ydfe9x40c0
parameter_id,IMPC_EYE_092_001
mouse_life_stage,Early adult
