mouse_life_stage,E9.5
parameter_id,IMPC_FEA_107_001
pvalue,0.7203719
analysis_id,fn40t9197g36oxu
gene_symbol,Eprs1
parameter_name,Difference in Conditioning Post-shock and Conditioning Baseline % Freezing
mouse_strain,C57BL
gene_accession_id,MGI:97838
