mouse_life_stage,Early adult
pvalue,0.677917
parameter_id,HRWLLA_OFD_010_001
mouse_strain,C57BL
gene_symbol,Tnni1
parameter_name,Periphery distance travelled
analysis_id,wj93q3q6b23t4ut
gene_accession_id,MGI:105073
