parameter_id,IMPC_OFD_016_001
parameter_name,Center permanence time
gene_accession_id,MGI:1915524
analysis_id,5xpoctd4bt16509
pvalue,0.4170994
mouse_life_stage,Early adult
gene_symbol,Toporsl
mouse_strain,C57BL
