parameter_id,IMPC_HEM_030_001
gene_accession_id,MGI:2442483
parameter_name,Neutrophil cell count
analysis_id,9kga6wn6qwpg0q0
pvalue,0.4218781
gene_symbol,Usp37
mouse_life_stage,Early adult
mouse_strain,C57BL
