gene_symbol,Slc28a2
mouse_life_stage,Early adult
parameter_name,Coat - hair texture / appearance - abdomen
pvalue,0.3469895
gene_accession_id,MGI:1913105
parameter_id,IMPC_CSD_016_001
analysis_id,096bo217zo1u171
mouse_strain,C57BL
