parameter_id,M-G-P_005_001_001
gene_symbol,Fgb
mouse_life_stage,Early adult
gene_accession_id,MGI:99501
pvalue,0.9565254
parameter_name,Weight
analysis_id,3c5wb0b28l40v33
mouse_strain,C57BL
