parameter_id,MGP_MLN_074_001
mouse_life_stage,Late adult
pvalue,0.957869
parameter_name,Effector CD8+ T cells - % of CD45+
analysis_id,6cjws15a732k7jb
mouse_strain,C57BL
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
