parameter_id,JAXLA_CSD_041_002
pvalue,0.9346858
parameter_name,Hindpaw - size
analysis_id,st8g9ueoq0mzn16
mouse_strain,C57BL
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
mouse_life_stage,Early adult
