parameter_id,MGP_MLN_006_001
pvalue,0
gene_accession_id,MGI:894679
mouse_life_stage,Early adult
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
gene_symbol,Bach2
mouse_strain,C57BL
analysis_id,t1486h36w4jr0p0
