gene_symbol,Slc30a4
analysis_id,0i4yuev6elp7bv4
pvalue,0.907256
mouse_life_stage,Late adult
parameter_id,M-G-P_005_001_001
gene_accession_id,MGI:1345282
mouse_strain,C57BL
parameter_name,Weight
