mouse_strain,C57BL
gene_symbol,Mapkap1
pvalue,0.3551142
mouse_life_stage,Early adult
parameter_name,Total CD4+ T cells - % of CD45+
gene_accession_id,MGI:2444554
parameter_id,MGP_IMM_071_001
analysis_id,9xz5r5eq92v2cvh
