pvalue,0.4348086
parameter_id,M-G-P_014_001_001
gene_symbol,Sfpq
parameter_name,Eye
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,792f2244vd1ae0x
gene_accession_id,MGI:1918764
