gene_symbol,Frmpd1
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.1463626
analysis_id,6w1e75vi84akh44
parameter_id,GMC_906_001_005
gene_accession_id,MGI:2446274
parameter_name,Potassium
