parameter_id,IMPC_HEM_029_001
analysis_id,7r7k36y3437m77i
gene_symbol,Hspa5
mouse_strain,C57BL
pvalue,0.5690653
mouse_life_stage,E9.5
gene_accession_id,MGI:95835
parameter_name,Neutrophil differential count
