parameter_id,MGP_IMM_001_001
mouse_strain,C57BL
mouse_life_stage,E12.5
gene_symbol,Fgb
analysis_id,87x820w0h103w4d
gene_accession_id,MGI:99501
pvalue,0.3967563
parameter_name,Total T cells - % of CD45+
